Artist and Title,Streams,Daily
Maluma - 11 PM,807662960,338286.0
JHAYCO - CÓMO SE SIENTE,807554924,299961.0
ZZ Top - La Grange (2005 Remaster),807036095,428095.0
Felix Jaehn - Ain't Nobody (Loves Me Better),806852838,232264.0
Rae Sremmurd - This Could Be Us,806816321,308263.0
Soundgarden - Black Hole Sun,806801682,426217.0
Keyshia Cole - Love,806714431,592815.0
J. Cole - Power Trip,806223769,385178.0
Empire Of The Sun - We Are The People,805289070,1095657.0
Aminé - Caroline,805045802,97741.0
Morgan Wallen - Chasin' You,804958450,460751.0
Ed Sheeran - Supermarket Flowers,804376326,187151.0
Olly Alexander (Years & Years) - King,804123812,361457.0
Imagine Dragons - Warriors,803602455,221353.0
Redbone - Come and Get Your Love,803176153,527817.0
Mustard - Pure Water,802792057,162055.0
Katy Perry - Unconditionally,802690648,388743.0
Jimi Hendrix - All Along the Watchtower,802629583,219238.0
bôa - Duvet,802445527,866004.0
Becky G - Mayores,802413109,197744.0
Shakira - Te Felicito,802369984,169932.0
ATB - Your Love (9PM),802086679,203609.0
Cutting Crew - (I Just) Died In Your Arms,802004345,454665.0
Grupo Frontera - EL AMOR DE SU VIDA,801989942,587603.0
Troye Sivan - Strawberries & Cigarettes,801408088,245226.0
Don Toliver - After Party,801238569,186780.0
The Rolling Stones - Start Me Up,801195751,285480.0
America - A Horse with No Name,800217267,387032.0
Extreme - More Than Words,799956326,375030.0
NewJeans - OMG,799517307,324170.0
MEDUZA - Paradise,799290178,162961.0
Bill Withers - Just the Two of Us,799115943,289614.0
Muse - Supermassive Black Hole,799057504,591567.0
Lil Uzi Vert - Just Wanna Rock,798931565,185410.0
Lil Tjay - F.N,798869287,202577.0
Tom Petty - Free Fallin',798671245,328158.0
Cher - Believe,798655008,
Yusuf / Cat Stevens - Wild World,798610399,381049.0
Libianca - People,798218719,303682.0
Mariah Carey - We Belong Together,797971041,509953.0
Bad Bunny - Party,797780833,
Ghost - Mary On A Cross,797727503,457393.0
Thirty Seconds To Mars - The Kill (Bury Me),797533459,463957.0
Playboi Carti - Shoota,797162418,209487.0
Far East Movement - Like A G6,797039889,396747.0
BLACKPINK - Shut Down,796880726,459800.0
Depeche Mode - Enjoy the Silence,796782358,
SYML - Where's My Love,796767520,562969.0
Bad Bunny - TE MUDASTE,796630603,191776.0
NewJeans - Ditto,796463625,409766.0
BoyWithUke - Toxic,796416097,201516.0
BLACKPINK - DDU-DU DDU-DU,796382871,339584.0
Khalid - Saturday Nights,795856109,131932.0
Wheatus - Teenage Dirtbag,795555257,827068.0
Hombres G - Devuélveme a mi chica,795433254,417165.0
CNCO - Reggaetón Lento (Bailemos),795114617,200006.0
Luke Combs - She Got the Best of Me,794738129,287041.0
Jack Harlow - WHATS POPPIN,794395790,114863.0
blackbear - idfc,793875453,196905.0
Dua Lipa - Love Again,793788772,334119.0
Enrique Iglesias - SUBEME LA RADIO,793728320,326931.0
Linkin Park - Bleed It Out,793501022,541257.0
Dalex - Pa Mí,793464840,195622.0
Bacilos - Caraluna,793224286,280654.0
Taylor Swift - Midnight Rain,793195699,407409.0
JACKBOYS - OUT WEST,793168848,319189.0
Dolly Parton - Jolene,793106774,333161.0
Aventura - Ella Y Yo,792946655,881423.0
Mac DeMarco - Heart To Heart,792881003,600266.0
Jason Derulo - Take You Dancing,792722404,192614.0
Flo Rida - GDFR,792011170,158593.0
Dalex - Hola,791667036,272181.0
¥$ - CARNIVAL,791377337,384462.0
Buffalo Springfield - For What It's Worth,791011153,379452.0
Bruno Mars - Count on Me,791005428,316272.0
Mac Miller - Self Care,790895759,209665.0
Ed Sheeran - Dive,790625520,480067.0
Romeo Santos - Eres Mía,790491929,570041.0
Lana Del Rey - Summertime Sadness (Lana Del Rey Vs. Cedric Gervais),790451646,267498.0
Jon Bellion - All Time Low,790318015,101448.0
Anuel AA - Hasta Que Dios Diga,790220229,541816.0
Adele - Chasing Pavements,789999504,355841.0
Stealers Wheel - Stuck In The Middle With You,789984163,348772.0
Travie McCoy - Billionaire,789910505,464269.0
John Mayer - New Light,789789498,253496.0
Beyoncé - Single Ladies (Put a Ring on It),789698149,262108.0
Natanael Cano - AMG,789621392,266877.0
Ricky Montgomery - Line Without a Hook,789261424,543608.0
Majestic - Rasputin,789139181,266611.0
ROSALÍA - BESO,788822294,264284.0
Linkin Park - Crawling,788562703,615846.0
Khalid - 8TEEN,788293731,197533.0
Alex & Sierra - Little Do You Know,788047813,105634.0
John Lennon - Imagine,788012599,302513.0
Natalia Lafourcade - Hasta la Raíz,787812032,512649.0
Labrinth - Mount Everest,787156678,345099.0
Soulja Boy - Kiss Me Thru The Phone,786981491,543219.0
Camila Cabello - My Oh My,786973227,174915.0
Rauw Alejandro - El Efecto,786802528,647535.0
INTERWORLD - METAMORPHOSIS,786740321,305694.0
Lana Del Rey - Diet Mountain Dew,786709911,468845.0
Tego Calderón - Pa' Que Retozen,786207120,365908.0
Jeremih - oui,785733953,275166.0
Mac DeMarco - For the First Time,785668588,589775.0
The Beatles - Yesterday,785640885,257415.0
Zac Brown Band - Chicken Fried,785340130,299908.0
Rauw Alejandro - Cúrame,785254962,175250.0
The Smashing Pumpkins - 1979,785214448,420217.0
Fort Minor - Remember the Name,785205750,252812.0
Kelly Clarkson - Because of You,784911464,266349.0
The Calling - Wherever You Will Go,784660702,381974.0
MGMT - Little Dark Age,784590176,291326.0
The Smiths - There Is a Light That Never Goes Out,784495091,557404.0
A$AP Ferg - Plain Jane,784423111,92911.0
Alessia Cara - How Far I'll Go,783487283,83277.0
Bad Bunny - La Difícil,783281291,130733.0
Lil Mosey - Noticed,783113967,113691.0
Milo j - Rara Vez,783106202,354233.0
5 Seconds of Summer - She Looks So Perfect,782920314,336777.0
Manuel Turizo - Una Lady Como Tú,782272350,209466.0
Carlos Vives - Robarte Un Beso,782084770,298897.0
Summer Walker - Girls Need Love,781306748,363040.0
Lil Nas X - Panini,781077457,82032.0
Reik - Me Niego,781011080,132389.0
BENEE - Supalonely,780982321,90648.0
Alesso - Heroes (we could be),780895949,221928.0
Morat - Cuando Nadie Ve,780625154,296097.0
Kordhell - MURDER IN MY MIND,780583526,333261.0
Chris Brown - Go Crazy,780521554,209773.0
One Direction - 18,780353521,342206.0
B.o.B - Nothin' on You,780099588,
Lou Bega - Mambo No. 5 (A Little Bit of...),779961254,392106.0
David Guetta - Baby Don't Hurt Me,779699120,390109.0
Dolly Parton - 9 to 5,779625262,248606.0
Plan B - Candy,779534615,385791.0
Doja Cat - Agora Hills,779368109,533894.0
Baby Keem - ORANGE SODA,779200782,249969.0
Incubus - Drive,779173722,316622.0
Mustard - Pure Water,778717049,163731.0
Tiësto - Don't Be Shy,778114427,183769.0
Bad Bunny - BAILE INoLVIDABLE,777619683,2079647.0
The Kooks - Naive,777424600,327358.0
Joji - YEAH RIGHT,777288741,139631.0
Jason Mraz - Lucky,777164329,198487.0
Charlie Puth - How Long,776945730,240036.0
Kelly Clarkson - Stronger (What Doesn't Kill You),776807353,305208.0
The Temper Trap - Sweet Disposition,776238719,436382.0
Taylor Swift - Paper Rings,776155927,352826.0
Laufey - From The Start,776049770,1033322.0
Pitbull - Fireball,775971425,525988.0
Keyshia Cole - Love,775868253,
Mora - Volando,775748741,247746.0
Ricky Montgomery - Mr. Loverman,775521859,536546.0
Peso Pluma - PRC,775082398,169460.0
Rex Orange County - Best Friend,774795233,322250.0
Kansas - Carry on Wayward Son,774497194,351910.0
zzoilo - Mon Amour,774186648,264084.0
Carlos Vives - La Bicicleta,774081487,380277.0
Pitbull - Hotel Room Service,773457769,530761.0
Fall Out Boy - My Songs Know What You Did In The Dark (Light Em Up),773259066,301367.0
Linkin Park - Somewhere I Belong,773147970,1088321.0
Vacations - Young,773092112,323518.0
James Hype - Ferrari,773032980,327468.0
Jason Derulo - Whatcha Say,773009759,304212.0
Gwen Stefani - The Sweet Escape,772846314,548208.0
"$uicideboy$ - ...And to Those I Love, Thanks for Sticking Around",772810349,245002.0
Jimi Hendrix - All Along the Watchtower,772774852,236559.0
Frank Sinatra - Fly Me To The Moon (In Other Words),772724051,272061.0
The Cardigans - Lovefool,772570875,495046.0
KAROL G - MI EX TENÍA RAZÓN,772324370,421025.0
Sebastian Yatra - Tacones Rojos,772234969,274000.0
Justin Bieber - Anyone,772091993,253866.0
Russ - Losin Control,771786008,302459.0
Sophie Ellis-Bextor - Murder on the Dancefloor,771676089,438469.0
Mazzy Star - Fade Into You,771564734,797528.0
Coldplay - Magic,771558783,132782.0
Rick Springfield - Jessie's Girl,770962757,399342.0
Zach Bryan - Heading South,770786326,597329.0
Lizzy McAlpine - ceilings,770352499,417946.0
Travis Scott - Antidote,770227300,136106.0
"Gracie Abrams - I Love You, I'm Sorry",770128206,1202846.0
Mike Posner - Cooler Than Me,769856174,442203.0
The Doobie Brothers - Listen to the Music,769739531,593396.0
fun. - Some Nights,769583638,221246.0
Myke Towers - Bandido,769194946,141884.0
Blue Swede - Hooked On A Feeling,769133934,366175.0
Alan Walker - On My Way,768910096,305779.0
Juice WRLD - Legends,768858898,149388.0
UB40 - Red Red Wine,768812838,332550.0
Olivia Rodrigo - brutal,768679034,270005.0
Eminem - Lucky You,768605992,113631.0
Miley Cyrus - The Climb,768562702,453487.0
Drake - Best I Ever Had,768195193,313115.0
Dalex - Pa Mí,768095325,191545.0
Roxette - It Must Have Been Love,768077633,720644.0
Chris Jedi - Ahora Dice,768061785,308522.0
Loreen - Tattoo,767665648,502013.0
Buffalo Springfield - For What It’s Worth,767620063,
Lykke Li - I Follow Rivers,767243118,524467.0
Jason Derulo - Take You Dancing,767094536,
T-Pain - Buy U a Drank (Shawty Snappin'),767031874,360754.0
John Travolta - You're The One That I Want,766726209,414236.0
Kodak Black - Roll in Peace,766401113,133743.0
BoyWithUke - Toxic,766386624,240791.0
Adele - All I Ask,766314025,253621.0
Liana Flores - rises the moon,766309678,487708.0
Alessia Cara - Here,765959224,381759.0
Eyedress - Something About You,765471446,576207.0
Culture Club - Karma Chameleon,765128922,358747.0
blackbear - idfc,764698676,243183.0
P!nk - So What,764630543,260862.0
"Taylor Swift - You're On Your Own, Kid",764607775,558278.0
DJ Khaled - POPSTAR,764087548,117790.0
Mac DeMarco - Heart To Heart,763568807,
Ozzy Osbourne - Crazy Train,763303364,302826.0
Migos - Stir Fry,762960364,172230.0
3 Doors Down - Here Without You,762187227,397221.0
Ice Cube - You Know How We Do It,762116437,407569.0
One Direction - You & I,762048875,466837.0
Bring Me The Horizon - Can You Feel My Heart,761921936,307788.0
David Guetta - Where Them Girls At,761853546,482998.0
System Of A Down - Aerials,761682313,754453.0
Labrinth - Still Don't Know My Name,761596865,152311.0
Alicia Keys - Girl on Fire,761313341,248034.0
50 Cent - Many Men (Wish Death),761086661,439365.0
Daft Punk - One More Time,760480670,377062.0
The Killers - When You Were Young,760455300,325586.0
Taylor Swift - champagne problems,760397471,342640.0
"Shakira - Whenever, Wherever",760341531,351233.0
Zion & Lennox - Yo Voy,759605781,385234.0
BLACKPINK - DDU-DU DDU-DU,759546459,217324.0
"Tyler, The Creator - BEST INTEREST",758885130,221741.0
Travis Scott - 90210,758547704,497647.0
Gwen Stefani - Hollaback Girl,758341093,310413.0
Little Mix - Secret Love Song,758304892,335495.0
Michael Bublé - Holly Jolly Christmas,758268762,19830.0
Jet - Are You Gonna Be My Girl,758157677,405535.0
Florence + The Machine - You've Got The Love,758079741,314768.0
Cher - Believe,757809058,587252.0
Childish Gambino - Me and Your Mama,757130567,317905.0
Reik - Me Niego,757088478,152271.0
Wiz Khalifa - Black and Yellow,756969529,270197.0
Kylie Minogue - Can’t Get You out of My Head,756958103,484257.0
mgk - my ex's best friend,756934192,183462.0
Chappell Roan - HOT TO GO!,756892576,796066.0
Oscar Maydon - Fin de Semana,756664079,353731.0
Enrique Iglesias - SUBEME LA RADIO,756630984,214217.0
Slipknot - Psychosocial,756610611,453863.0
Wiz Khalifa - Black & Yellow,756164577,261103.0
Sean Kingston - Eenie Meenie,756114507,408710.0
Waka Flocka Flame - No Hands,755775975,474665.0
Dexys Midnight Runners - Come On Eileen,755727132,300342.0
The Paper Kites - Bloom,755402655,251488.0
Jarabe De Palo - La flaca,755289403,360094.0
Gera MX - Botella Tras Botella,755276237,219591.0
Dove Cameron - Boyfriend,755211678,208031.0
R3HAB - All Around The World (La La La),754416061,203034.0
Duke Dumont - Ocean Drive,754397717,396301.0
Lynyrd Skynyrd - Free Bird,754370366,394684.0
X Ambassadors - Unsteady,754011913,228788.0
Rihanna - Rude Boy,753787576,389269.0
Chappell Roan - Pink Pony Club,753703783,
BTS - Permission to Dance,753595790,187191.0
Libianca - People,753510057,384121.0
Lana Del Rey - Summertime Sadness (Lana Del Rey Vs. Cedric Gervais),753388989,227294.0
Extreme - More Than Words,753234747,315957.0
Pink Sweat$ - At My Worst,753225166,159229.0
Nirvana - Lithium,753055152,343004.0
Maroon 5 - Sunday Morning,752788083,424495.0
2Pac - All Eyez On Me,752716618,364602.0
Pearl Jam - Even Flow,752483394,472923.0
Avicii - Lonely Together,752352286,123077.0
50 Cent - Just A Lil Bit,751995809,479084.0
Lana Del Rey - Young And Beautiful [Lana Del Rey vs. Cedric Gervais],751991792,225794.0
Yusuf / Cat Stevens - Wild World,751816284,366094.0
OneRepublic - Apologize,751792837,408469.0
Timbaland - Apologize,751792837,408469.0
Marshmello - Here With Me,751330876,219334.0
Adele - Water Under the Bridge,751220397,242767.0
Alexandra Stan - Mr. Saxobeat,751186981,438767.0
salvia palth - i was all over her,750990085,417308.0
Taylor Swift - We Are Never Ever Getting Back Together,750908828,476916.0
Bee Gees - More Than A Woman,750693396,351084.0
Commodores - Easy,750545743,389848.0
NewJeans - Super Shy,749935447,441540.0
Dominic Fike - Babydoll,749605045,365527.0
Alesso - Heroes (we could be),749549609,219126.0
Luke Combs - Fast Car,749275685,773565.0
Olly Alexander (Years & Years) - King,748999887,394388.0
Michael Jackson - Thriller,748770181,364495.0
$uicideboy$ - Kill Yourself (Part III),748708464,304355.0
Taylor Swift - You Belong With Me,748670781,331228.0
Britney Spears - Womanizer,748511374,405510.0
Alejandro Fernández - Me Dediqué a Perderte,748380912,616988.0
Kanye West - I Love It (& Lil Pump),748235144,90794.0
Mötley Crüe - Kickstart My Heart,747932167,596048.0
Cosculluela - Madura,747685675,370786.0
BLACKPINK - Shut Down,747637914,303474.0
Junior H - Y LLORO,747631913,613928.0
Paulo Londra - Nena Maldición,747541115,404099.0
Selena Gomez - Hands To Myself,747508507,129848.0
Bryan Adams - (Everything I Do) I Do It For You,747382910,390390.0
Lana Del Rey - Radio,747340490,293619.0
Limp Bizkit - Rollin' (Air Raid Vehicle),747220489,714387.0
Tame Impala - Let It Happen,747133306,529581.0
Flo Rida - Club Can't Handle Me,746723850,426709.0
NewJeans - Ditto,746719825,377999.0
Luke Combs - She Got the Best of Me,746719711,500923.0
Hombres G - Devuélveme a mi chica,746505399,420181.0
J. Cole - She Knows,746320895,178329.0
Russ - Losin Control,746008464,126100.0
The Rare Occasions - Notion,745903120,458460.0
mgk - Bad Things,745141077,146499.0
ZZ Top - La Grange (2005 Remaster),745031808,489585.0
Kodak Black - Tunnel Vision,744818324,226944.0
Jeremih - oui,744753720,267121.0
Majestic - Rasputin,744752353,462315.0
Lady Gaga - Born This Way,744036347,322211.0
Redbone - Come and Get Your Love,744000147,386660.0
Pink Floyd - Comfortably Numb,743838133,422689.0
The Kid LAROI - NIGHTS LIKE THIS,743787655,1287685.0
Bacilos - Caraluna,743777245,288346.0
ScHoolboy Q - Collard Greens,743237384,198800.0
Carlos Vives - Robarte un Beso,743202317,276714.0
OneRepublic - Secrets,743167081,290256.0
Simon & Garfunkel - Mrs. Robinson,743053237,203994.0
Kaash Paige - Love Songs,743027916,473289.0
Cutting Crew - (I Just) Died In Your Arms,742544190,445255.0
Travis Scott - YOSEMITE,742250477,343758.0
Lil Uzi Vert - Money Longer,742244162,142959.0
grandson - Blood // Water,742197219,189653.0
Beach Bunny - Prom Queen,742133348,385110.0
Owl City - Good Time,741987667,297863.0
Muse - Uprising,741752507,320187.0
"Daddy Yankee - Lo Que Pasó, Pasó",741712115,364376.0
Lil Dicky - Freaky Friday,741436604,222638.0
Grupo Frontera - NO SE VA,741263363,261162.0
The Strokes - Last Nite,740986665,207854.0
INTERWORLD - METAMORPHOSIS,740930254,376246.0
Roar - I Can't Handle Change,740537180,339479.0
Cults - Always Forever,739640056,374077.0
Katy Perry - Never Really Over,739626017,115177.0
Sech - Otro Trago,739592027,178978.0
MGMT - Little Dark Age,739477169,309193.0
Snoop Dogg - Drop It Like It's Hot,739360635,282429.0
Carrie Underwood - Before He Cheats,739228019,277926.0
Sebastian Yatra - Traicionera,738979362,249859.0
Little Mix - Black Magic,738938910,285388.0
Juice WRLD - Wasted,738817475,182340.0
Auli'i Cravalho - How Far I'll Go,738206765,265149.0
Dolly Parton - 9 to 5,738076134,
B.o.B - Nothin' on You,737998395,380621.0
Marc Anthony - Vivir Mi Vida,737839589,342066.0
Justin Bieber - Company,737657987,431567.0
Migos - Stir Fry,737507754,186926.0
James Arthur - Naked,737453557,281817.0
Pitbull - International Love,737348768,546752.0
Buffalo Springfield - For What It's Worth,737304812,518092.0
Big Sean - Bounce Back,736968789,51852.0
21 Savage - redrum,736695183,375914.0
Bad Bunny - Amorfoda,736600078,183193.0
Matt Sassari - Give It To Me,736284345,400693.0
"Roy Orbison - Oh, Pretty Woman",736186313,399606.0
Guns N' Roses - Don't Cry,736004474,471447.0
Ghost - Mary On A Cross,736000703,432425.0
Rauw Alejandro - Fantasias,735989337,162147.0
Joji - Sanctuary,735915427,242750.0
The Doobie Brothers - Listen to the Music,735772035,
Frank Sinatra - Fly Me To The Moon (In Other Words),735407170,278460.0
Foo Fighters - Best of You,735399541,229054.0
The Weeknd - Timeless,735396418,3070865.0
Rex Orange County - Best Friend,734633883,205325.0
Black Eyed Peas - Just Can’t Get Enough,734532673,570241.0
Selena Gomez - Same Old Love,734511821,195735.0
"Tyler, The Creator - ARE WE STILL FRIENDS?",734482544,528882.0
Morat - Cuando Nadie Ve,734364099,402831.0
Thirty Seconds To Mars - The Kill,733868011,391664.0
"Stevie Wonder - Signed, Sealed, Delivered (I'm Yours)",733828178,213638.0
Tego Calderón - Pa' Que Retozen,733823281,436580.0
"Earth, Wind & Fire - Let's Groove",733592092,447310.0
Grupo Frontera - EL AMOR DE SU VIDA,733504931,566613.0
Paul Simon - You Can Call Me Al,732973686,305417.0
Enrique Iglesias - DUELE EL CORAZON,732700209,262182.0
Jesse & Joy - Dueles,732614163,379551.0
Rammstein - Du hast,732281124,372840.0
Europe - The Final Countdown,732070343,290163.0
Diplo - Heartless,731875652,198659.0
System Of A Down - B.Y.O.B.,731671615,355258.0
Tiësto - 10:35,731560710,376878.0
Bad Bunny - Ignorantes,731551612,146043.0
Chris Jedi - Ahora Dice,731447653,254135.0
The Kooks - Naive,731125421,294167.0
Aretha Franklin - Respect,731072261,242639.0
Rvssian - Santa,731072182,505756.0
Granular - White Noise,731024287,104032.0
The Cinematic Orchestra - To Build A Home,730977069,246722.0
Dua Lipa - Be the One,730924090,391912.0
Boza - Hecha Pa' Mi,730835866,481972.0
Marshmello - Be Kind,730445309,147449.0
Oliver Tree - Miss You,730399411,192599.0
Mark Ronson - Valerie,730256302,316630.0
Avril Lavigne - Sk8er Boi,730239735,307231.0
Miguel - Girl With The Tattoo Enter.lewd,729964802,325093.0
The Smashing Pumpkins - 1979,729932506,406479.0
Lou Bega - Mambo No. 5 (a Little Bit of...),729760104,308099.0
Milo j - Rara Vez,729701934,496281.0
Drake - Take Care,729649607,272215.0
Pink Sweat$ - At My Worst,729638862,157487.0
JENNIE - SOLO,729472071,249949.0
Radiohead - Karma Police,729396058,485607.0
Aretha Franklin - I Say a Little Prayer,729316321,276819.0
Beyoncé - Love On Top,729081866,215538.0
Justin Bieber - Friends,728787259,127554.0
Mon Laferte - Tu Falta De Querer,728713525,528938.0
Morat - Besos En Guerra,728588764,287622.0
Rae Sremmurd - Swang,728368260,152931.0
James Hype - Ferrari,728310119,304882.0
AJR - Weak,728180065,104252.0
Maroon 5 - Sunday Morning,728144781,
Disclosure - You & Me,727839646,173345.0
Mac Miller - Weekend,727820952,225364.0
Post Malone - Take What You Want,727485425,525884.0
Gera MX - Botella Tras Botella,727432955,221088.0
R3HAB - All Around The World (La La La),727351931,191676.0
Kansas - Carry on Wayward Son,727306129,412136.0
The xx - Intro,726993723,174039.0
ABBA - Mamma Mia,726875132,385523.0
Louis Armstrong - What A Wonderful World,726377393,267146.0
Arctic Monkeys - Snap Out Of It,726343909,397415.0
JID - Surround Sound,726297377,268823.0
Phil Collins - You Can't Hurry Love,726256065,226629.0
Lil Peep - nuts,726240940,882549.0
Little Mix - Secret Love Song,725896171,169946.0
Beyoncé - Irreplaceable,725599796,320933.0
King Von - Took Her To The O,725050979,428020.0
The Rolling Stones - Gimme Shelter,724719267,281795.0
Nelly - Ride Wit Me,724291846,362945.0
Metallica - One,724213928,419517.0
Meghan Trainor - NO,724191178,414495.0
Nio Garcia - La Jeepeta,724167381,122567.0
Daft Punk - Instant Crush,724103038,331960.0
David Guetta - Baby Don't Hurt Me,723871868,445724.0
Marshmello - Here With Me,723515413,193132.0
¥$ - CARNIVAL,723329108,645742.0
Bring Me The Horizon - Can You Feel My Heart,723169686,326208.0
Cardi B - Up,723154519,206240.0
Tom Walker - Leave a Light On,723059921,258211.0
Vacations - Young,723048346,416468.0
Rauw Alejandro - Tattoo,722957759,222249.0
One Direction - Best Song Ever,722902768,389926.0
Billie Eilish - No Time To Die,722838967,235656.0
Dove Cameron - Boyfriend,722114914,245857.0
Muse - Supermassive Black Hole,721883629,515273.0
Chris Stapleton - You Should Probably Leave,721866829,735996.0
Chase Atlantic - Into It,721713827,530715.0
Eiffel 65 - Blue (Da Ba Dee),721651671,231508.0
Metro Boomin - 10 Freaky Girls,721622752,140105.0
Starship - Nothing's Gonna Stop Us Now,721603314,
Billie Eilish - all the good girls go to hell,721314425,147202.0
Harry Styles - Lights Up,721066201,86272.0
Keyshia Cole - Love,720959639,579464.0
Taylor Swift - my tears ricochet,720878477,698646.0
Bebe Rexha - I'm a Mess,720804462,127536.0
Bon Iver - Skinny Love,720430743,157285.0
The 1975 - About You,720236427,1073612.0
Michael Jackson - Rock With You,720015680,454784.0
Anitta - Envolver,719862103,170307.0
Incubus - Drive,719792544,363766.0
Luke Combs - Beer Never Broke My Heart,719679611,217435.0
"Alan Walker - Alone, Pt. II",719665274,254681.0
grandson - Blood // Water,719565581,172979.0
"Fall Out Boy - Dance, Dance",719442457,315009.0
Colbie Caillat - Bubbly,719317367,207755.0
J. Cole - She Knows,719259550,224717.0
Three Days Grace - Animal I Have Become,718661642,640893.0
Post Malone - One Right Now,718648386,206197.0
Chappell Roan - HOT TO GO!,718639730,
Dua Lipa - Kiss and Make Up,718520798,226994.0
Fujii Kaze - Shinunoga E-Wa,717934502,376429.0
Breaking Benjamin - The Diary of Jane,717932343,287289.0
Calvin Harris - Giant,717783842,107886.0
J Balvin - UN PESO,717558549,378782.0
Jason Derulo - Trumpets,717465610,137875.0
Gwen Stefani - Hollaback Girl,716674573,307227.0
Cardi B - Please Me,716508606,428508.0
Led Zeppelin - Whole Lotta Love,716483976,316090.0
Plan B - Candy,716419712,564262.0
The Paper Kites - Bloom,715916109,349037.0
The Temper Trap - Sweet Disposition,715545489,431268.0
"Sofía Reyes - 1, 2, 3",715527820,102194.0
Quevedo - PUNTO G,715485267,178498.0
Cheat Codes - No Promises,715067452,130283.0
The Offspring - Self Esteem,714973688,344477.0
Jessie J - Price Tag,714962719,345456.0
Ricky Montgomery - Line Without a Hook,714781450,587041.0
Two Feet - Go Fuck Yourself,714740885,129106.0
Hozier - Someone New,714728120,483184.0
Shania Twain - Man! I Feel Like A Woman!,714440859,305929.0
$uicideboy$ - Kill Yourself (Part III),714304837,210015.0
"All Time Low - Dear Maria, Count Me In",713783614,433696.0
Daniel Caesar - Japanese Denim,713743753,401389.0
The Pussycat Dolls - Don't Cha,713164557,384255.0
Rihanna - Kiss It Better,713129306,507674.0
Rick Springfield - Jessie's Girl,713023725,442481.0
Modjo - Lady,712931634,547358.0
Alessia Cara - Here,712765877,330132.0
The Script - Superheroes,712658380,314443.0
"Gracie Abrams - I miss you, I’m sorry",712588081,730714.0
BTS - DNA,712585175,220145.0
Daddy Yankee - Dura,712528162,155444.0
Simon & Garfunkel - Mrs. Robinson,712507791,239691.0
Paul Simon - Mrs. Robinson,712507791,239691.0
Avenged Sevenfold - Hail to the King,712374814,336876.0
Beyoncé - TEXAS HOLD 'EM,712138550,417579.0
Lil Dicky - Freaky Friday,711858330,207151.0
Zedd - Clarity,711543736,342387.0
Diddy - I'll Be Missing You,711427407,266735.0
Jessie J - Domino,711356291,389512.0
Cigarettes After Sex - Sweet,711304070,716317.0
XXXTENTACION - I Don't Wanna Do This Anymore,711215803,151062.0
Michael Sembello - Maniac,711045014,365307.0
Eminem - My Name Is,710738130,205783.0
ScHoolboy Q - Collard Greens,710211304,294984.0
Jet - Are You Gonna Be My Girl,709960024,365751.0
Dexys Midnight Runners - Come On Eileen,709601799,336114.0
Martin Garrix - Summer Days,709577936,137742.0
BLACKPINK - As If It's Your Last,709465794,338646.0
Brent Faiyaz - Clouded,709306520,201648.0
Taio Cruz - Break Your Heart,709224340,337539.0
John Travolta - You're The One That I Want,709152217,419604.0
Lizzy McAlpine - ceilings,709122397,430076.0
Queen - I Want To Break Free,708915555,211233.0
Feid - CHORRITO PA LAS ANIMAS,708699270,215088.0
Bad Bunny - Un Coco,708501766,343241.0
Tove Lo - Talking Body,708344667,269897.0
Travis Scott - MY EYES,708292414,480096.0
Mark Ambor - Belong Together,707914289,970756.0
Thomas Rhett - Die A Happy Man,707902683,201408.0
Ed Maverick - Fuentes de Ortiz,707764590,272234.0
Sophie Ellis-Bextor - Murder On The Dancefloor,707734551,527473.0
Doja Cat - Ain't Shit,707500917,222389.0
Sasha Alex Sloan - Dancing With Your Ghost,707402012,282290.0
The Righteous Brothers - Unchained Melody,707400068,351827.0
Sade - Smooth Operator,707229738,546976.0
Drake - Forever,707164453,264317.0
J Balvin - Bonita,707149100,264218.0
Xavi - La Víctima,706889038,263467.0
Dayglow - Can I Call You Tonight?,706449362,221291.0
Childish Gambino - Heartbeat,706263299,535074.0
Mac DeMarco - Heart To Heart,706145874,603363.0
Lady Gaga - Applause,705989246,373906.0
The Vamps - All Night,705783049,74952.0
Gente De Zona - La Gozadera,705773305,213171.0
"Stevie Wonder - Signed, Sealed, Delivered (I'm Yours)",705521944,
Duke Dumont - Ocean Drive,705384356,337248.0
Stevie Wonder - Superstition,705350237,179825.0
Romeo Santos - Imitadora,705242500,525685.0
Little Mix - Black Magic,704803445,222257.0
Mary J. Blige - Family Affair,704727463,448086.0
Daft Punk - One More Time,704554856,469829.0
Oliver Tree - Miss You,704105923,201554.0
Diplo - Heartless,704003794,280315.0
Foo Fighters - Best of You,703866197,219235.0
Natanael Cano - Madonna,703702113,603830.0
David Guetta - Play Hard,703632493,393604.0
TV Girl - Blue Hair,703607270,457599.0
Joel Adams - Please Don't Go,703604981,43196.0
Jarabe De Palo - La flaca,703286340,530008.0
Charli xcx - Guess featuring billie eilish,703182990,767796.0
Benson Boone - Slow It Down,703130513,1169272.0
Bob Marley & The Wailers - Jamming,702939889,347799.0
Vundabar - Alien Blues,702926702,255138.0
Slipknot - Psychosocial,702908168,372858.0
Christian Nodal - Adiós Amor,702789762,230495.0
Kendrick Lamar - King Kunta,702707352,173708.0
Troye Sivan - YOUTH,702681399,134816.0
Fuerza Regida - SABOR FRESA,702558732,327802.0
One Direction - You & I,702520215,510816.0
